condition,genes,base_mean,log2fold_change,lfc_se,stat,pvalue,padj,direction,...10,gse_id,samples_bygse,vaccine,samples_byvaccine,samples,day,week,dose,infection,type,regimen,disease_vac,severity,variant,prior_infection,previous_vaccination
"BNT (V3, D1)",RASSF7,97.5510822268848,-0.218618940711572,0.0791611703469134,-2.76169414567146,0.00575023177048873,0.0271027247894368,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RAD51-AS1,220.420722914225,-0.307772779734929,0.0747098168854153,-4.11957614896807,3.79569970012914e-5,4.7453000165671e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MRPS6,263.617120182471,-0.189928393670813,0.0684958278942228,-2.77284616464694,0.00555683827962619,0.0264753700854342,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TLR4,4768.94599589753,0.431326965358356,0.12581251924979,3.42833104312928,6.0730442083649e-4,0.00453606044733932,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PRKCD,3097.06462661164,0.462703920935266,0.0829615471279391,5.57732994325319,2.44238353488358e-8,8.14598772527391e-7,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PGK1,3519.93593260086,0.215575553320658,0.0595646822069649,3.61918414290559,2.9553329067444e-4,0.00254983655376009,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CCL2,28.2409923900416,2.57587458779614,0.434208103467202,5.93235033438456,2.98628568269226e-9,1.22699667874829e-7,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",P4HTM,230.827327402435,-0.36197481830347,0.0686901037981584,-5.26967930296204,1.36662316524813e-7,3.7365969036111e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",EIF2S2P3,11.2156947241683,0.492136746660496,0.166333672018495,2.95873193135408,0.00308907689229858,0.016614330884376,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SIGLEC5,248.801341627518,0.432524203887999,0.171607309123216,2.52042996360628,0.0117211561210415,0.0472094733746775,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRBV5-6,18.6073295495371,-0.506329242956848,0.198503306152789,-2.55073455838123,0.010749616259109,0.044245344954013,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",GPR183,592.838223413488,-0.481473674529062,0.0917488767659797,-5.24773372165785,1.53981637919507e-7,4.1659085077061e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SYCE3,1.82325865988347,1.50371623965805,0.431911990365306,3.4815339078367,4.9855065567872e-4,0.00386624382648868,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF121,569.953133865423,-0.148288186526264,0.057892378064841,-2.56144576338144,0.0104237515431703,0.0432509556922525,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TPM3P5,24.9701194413292,0.868920471947414,0.123693481141853,7.02478791870143,2.14391645462663e-12,1.62552054066979e-10,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",XIRP2,11.3245975849038,0.76659196918393,0.264069556001885,2.90299260842646,0.0036961536064519,0.0192554438252084,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PRSS23,181.436783801371,-0.670123799655373,0.225123129547726,-2.976699022449,0.00291369897508172,0.015828594586797,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RAB33B,698.235298774953,0.52356220110421,0.117710028434244,4.44789800893375,8.67146833554817e-6,1.3763344094629e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SRP14P3,18.3730067084138,0.534942863513959,0.171034566787481,3.12768859278985,0.00176186745481989,0.010589290622382,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",JAGN1,148.428832280703,0.180269786585386,0.0647229758736353,2.7852518236699,0.00534861663260166,0.0257393016853831,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MRPL50,181.610720398697,-0.282786357477606,0.0640320522943593,-4.41632506447895,1.00393076696914e-5,1.5593848714941e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF202,99.4326743892017,-0.29989346068067,0.074434421909372,-4.02896204454717,5.60236617192685e-5,6.5603707873263e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRAV23DV6,29.1057172146575,-0.574526591568933,0.193603426905928,-2.96754350246132,0.00300189799589845,0.0162324284139424,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",HNRNPA1P7,119.991315658635,0.345497805361535,0.0973249639364247,3.54994023514073,3.853186161967e-4,0.00314651397059156,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",IDO1,350.715076112666,3.85096528366368,0.343823616250247,11.2004094589617,4.05853296236333e-29,7.77688707097221e-26,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",UST,65.0131132864473,-0.31136105071001,0.104642304671399,-2.97547967514435,0.00292530734318753,0.0158793788770813,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",WDR38,4.56856191405958,-1.3393547498532,0.330000921552173,-4.05863942304611,4.93594602619848e-5,5.8879383327793e-4,DOWN,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TUBE1,112.533697304446,-0.396006591001961,0.0854572917413289,-4.63397075817281,3.5871768769517e-6,6.58054953980747e-5,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CCDC142,161.949031272625,-0.287724626948354,0.0768275099740065,-3.74507291783505,1.803413892826e-4,0.00172235423801486,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",LMTK2,1533.10082619952,0.745400001329106,0.12156798375896,6.13154860581594,8.70277371797168e-10,4.00517607920103e-8,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF76,302.614681742,-0.24135486420586,0.0567438977735928,-4.25340651022709,2.10542862120368e-5,2.9119569867277e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",EIF3E,2055.19374900795,-0.217387680553393,0.0575061446039423,-3.78025134619248,1.566701176147e-4,0.00152930922623301,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF211,282.939888354393,-0.159371250011668,0.0509351580896753,-3.12890459142352,0.00175459269830693,0.0105636403584443,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CACNA1C-AS1,27.08030030328,-0.472176291579348,0.133991598707328,-3.52392460523366,4.2520521963765e-4,0.00339745095508812,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",UBE2I,1398.46079817909,-0.112582201384512,0.038817760930599,-2.90027551011492,0.00372834794499102,0.0193669062630528,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PLAGL1,453.863191828694,0.695636506134105,0.130974703443123,5.31122795354288,1.08889025417181e-7,3.01995115492546e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CD40,157.414402177518,0.714253977272496,0.128221964518969,5.57044949320545,2.54082966232721e-8,8.44725672279699e-7,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",NOTCH2,7981.06530545092,0.305890352180895,0.0692224167563553,4.41894933049721,9.91818951443575e-6,1.5428457460168e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",FAM3D,3.6826806020317,-1.15700825841723,0.353158200313557,-3.27617554226394,0.00105223137262597,0.00701608645356684,DOWN,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CPT2,238.50576452081,0.17598680471517,0.0494646316450815,3.55783109794308,3.7392961688774e-4,0.00307518082901282,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",JAK2,2329.01933933761,0.90538121981094,0.104867928674405,8.63353773890179,5.94830187608899e-18,1.1717598779832102e-15,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",APOL3,1099.26376554166,0.867566023240525,0.0983998919950635,8.81673755581001,1.17843022690049e-18,2.64244173644771e-16,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CLK3,1700.95488616855,0.178813712775109,0.0578132488783828,3.09295388590364,0.00198174926909617,0.0116192798592515,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RAB11FIP3,218.469688489689,-0.208830891283994,0.0688129780270786,-3.03476026283613,0.0024072695448493,0.0136440331282728,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MEGF6,512.875838722356,-0.439873400945188,0.107637154386933,-4.08663164174646,4.37681189682682e-5,5.3203253264887e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CD200R1,152.692704186821,-0.250908756058896,0.0910926695774581,-2.754434107846,0.00587937274217719,0.0275696148297243,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",DKK3,10.4847513001957,-0.730284704218755,0.253345853413532,-2.88256031973306,0.00394457604588858,0.0202275604375361,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",XPNPEP3,291.022225082855,-0.175989345730781,0.04289533192613,-4.10276218479559,4.08246818011094e-5,5.0351237156453e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRBV7-2,67.8501787674687,-0.434645972532953,0.168324681965138,-2.58218799203182,0.00981760899037883,0.0412962606863311,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TFE3,1786.28801401792,0.274487782331226,0.0857282576907774,3.20183554087039,0.00136554935179006,0.0086591604202861,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF142,456.265851357911,-0.142304613405736,0.0480901019738626,-2.95912480042317,0.003085141319018,0.0166068288989406,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",KLHL25,35.5169663926613,-0.422112323096137,0.131655641329327,-3.20618485341053,0.00134507550401173,0.00855248913229542,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",HLA-DPA1,3780.21511256523,0.723316528268406,0.139850227284624,5.17207974783128,2.31502735877955e-7,5.95074959370186e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ATAD3B,170.783348371959,-0.240932520296502,0.0910535589181714,-2.64605275355602,0.00814371152587273,0.0357759798962788,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CDC45,8.5836005586088,1.14773656137387,0.254978781642717,4.5013022416199,6.75383861335513e-6,1.1224854979729e-4,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PIK3CD-AS1,22.4723155271967,0.468367746312711,0.13780554727038,3.39875829086732,6.7692511486975e-4,0.00494223331182014,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",VILL,195.310777976306,-0.351240898806797,0.0707323007030547,-4.9657779446672,6.8426214254414e-7,1.55784300457108e-5,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RAB39B,119.48155970601,-0.286516805678569,0.0789605206999051,-3.62860836198758,2.8495313993294e-4,0.00247438453600533,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",EPHA1,108.514248746902,-0.367679609740318,0.116241191852066,-3.16307501568156,0.00156112099217422,0.00962143516755795,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",APOL6,6295.48415900555,1.74184183426072,0.164164913904737,10.6103173499759,2.66841195835192e-26,2.5565812390064497e-23,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF22-AS1,10.4164798336673,-0.546889009519565,0.193358626696906,-2.82836622736686,0.00467862499771501,0.0230866369428791,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ARPC5L,247.926684581593,-0.202163839286549,0.064724334130338207,-3.12345954582465,0.00178738434246936,0.0107060207930006,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TTC19,270.928924973741,-0.185937180887737,0.0608663021372894,-3.05484602084646,0.00225176097024926,0.0129431736381004,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PELATON,2005.13671365331,0.42262617025961,0.136269906972665,3.10139031902609,0.0019261421355113,0.0113691469986859,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RHOQP2,13.9381036243637,0.759344314049061,0.176687770812675,4.29766197488632,1.72609121185873e-5,2.4666135975293e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRGC1,287.730251451504,-0.464086677337059,0.184429307798909,-2.51633909423481,0.0118581032376937,0.047623424485273,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ACTR1B,326.8757609207,-0.158019775666835,0.059200152730053,-2.66924608095843,0.00760217299028436,0.0338056122973025,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CDC6,27.5779412269332,0.706118656600681,0.138770474593831,5.08839260417195,3.61111185695641e-7,8.88156542834623e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MIR3161,3.21395234706323,1.1240807254203,0.325638385674839,3.45192942499946,5.5659328969543e-4,0.00422313655874743,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SOCS7,237.225345117128,-0.211757250749613,0.0579142770601084,-3.65639116119559,2.5579094216731e-4,0.00226399558853504,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MATN1-AS1,63.0434403557157,-0.413508987086756,0.0992483797680453,-4.16640541692644,3.09440191791525e-5,4.0063761440919e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",GBP6,96.9542591825079,3.24523543000647,0.286324190071944,11.3341294327631,8.89117812184715e-30,1.87408252452294e-26,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",JAK3,3531.36230245706,0.358217322251781,0.0824676427280606,4.34373180076231,1.40082519731844e-5,2.0808029252345e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",JAK3,3531.36230245706,0.358217322251781,0.0824676427280606,4.34373180076231,1.40082519731844e-5,2.0808029252345e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRAV17,49.2350660608134,-0.490318529848207,0.150656357166672,-3.25454922095165,0.00113572477572713,0.00747854008834003,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",HLA-DPB1,3437.59466887078,0.458250264876254,0.122848641062397,3.73020214886628,1.9132620286682e-4,0.00180282785881079,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",GBP6,96.9542591825079,3.24523543000647,0.286324190071944,11.3341294327631,8.89117812184715e-30,1.87408252452294e-26,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",HMGN4,679.79870034671,0.138609188192178,0.0552077010662895,2.5106857470074,0.0120496910901365,0.0481576391349822,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",MGAM2,212.406687139346,0.60089654444269,0.211687814775053,2.83859770143701,0.00453122451943309,0.0224956201193047,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PHC1,222.685717540347,-0.306370924635337,0.0784205989045587,-3.90676593796744,9.35396837733461e-5,0.00100235356104453,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RAB1AP1,58.7760128003046,1.5213124757866,0.203465354671655,7.47700992260639,7.60326760905037e-14,7.38533062965731e-12,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF671,182.947975596249,-0.276257021846554,0.062784994666962,-4.40004850381747,1.08226684634335e-5,1.66268371627e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CXCR5,216.20320868998,-0.369545648717323,0.14724708587797,-2.50969753672125,0.0120834611071752,0.0482560047777639,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TUT7,6718.53528675274,0.641170431182308,0.11579911679012,5.53691987430611,3.07837294957129e-8,9.98245308170209e-7,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PNMA1,404.976996924885,-0.20706266215904,0.0823921878449028,-2.51313464996002,0.0119663652272064,0.04796216751102,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SLC2A4RG,314.933144510547,-0.412964220942192,0.0821298316667928,-5.02818784065723,4.95136730775169e-7,1.171323458056e-5,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRBJ2-1,4.57318387587658,-0.903638402851011,0.298168686240529,-3.0306281127122,0.00244045629228288,0.0137741315493858,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SORBS3,190.614121808663,-0.276459545704053,0.103666112865443,-2.66682658452615,0.00765711706886863,0.0339639548774438,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ADGRV1,4.45386738191497,-0.833302731256012,0.306453603408891,-2.71918072421607,0.00654438405964544,0.0300987403904008,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",ZNF528,154.288475213696,-0.382905758456485,0.0863925591552937,-4.43216131343208,9.3293176345527e-6,1.4653007235551e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SLC7A6,906.398051951117,-0.323965530011047,0.0732009668835108,-4.42570014855942,9.61299782053611e-6,1.5042521756589e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CDK2AP2P2,0.909659919933504,1.75787972744348,0.661297756720968,2.65822726536967,0.00785529017197775,0.0347042142621981,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",EXOSC4,77.8900458001146,0.326528896336785,0.0916596622940753,3.56240562276096,3.6747203088536e-4,0.00303272336217768,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",NR3C2,288.936711926849,-0.372735333913565,0.0956732682197396,-3.89591931841899,9.78269528535576e-5,0.00103826611895634,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",LRRC56,26.3612841859798,-0.547359306565635,0.141821457008745,-3.85949572166561,1.1362124619764e-4,0.00117570379349725,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",BTN3A1,2724.68199568372,0.56858985595365,0.0810885054614348,7.01196615621518,2.34992056050281e-12,1.7440713230379702e-10,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",NUB1,2317.03697345406,1.01006929836136,0.117044470249287,8.62979084966652,6.14642625959446e-18,1.1995775249975201e-15,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TRAV19,42.6289678404865,-0.762469847817484,0.207647894010566,-3.671936339401,2.4071965304902e-4,0.00216002079479242,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",DEGS2,9.70803168957407,-0.754696323019807,0.205067682202212,-3.6802304240003,2.3302329034457e-4,0.00210530000595065,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",RNASEL,872.234854434134,0.539701779875033,0.114556760940383,4.71121717692335,2.46241651377482e-6,4.73565832822498e-5,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PSTPIP2,1231.73130598595,1.60796395988764,0.170353512091676,9.43898332440782,3.76413827137521e-21,1.2021288861219199e-18,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",GBP7,1.41131942117585,2.61509674894022,0.5839248582901,4.47848162621124,7.51758396182935e-6,1.2235956351153e-4,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",CCDC183,11.8245951703708,-0.432500345139521,0.158034830043687,-2.73674066039721,0.00620511893790315,0.0288797678502769,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SASH3,2589.43497090968,0.264713375693846,0.050521082736919,5.23966157004792,1.60871345932726e-7,4.33058266867177e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",GAPDHP14,7.84606266662073,1.10810229414096,0.345415164108098,3.20803024673861,0.0013364744198059,0.00851063680382745,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",SYNGAP1,493.487343561602,-0.386638889616635,0.090470573884318,-4.27364250072094,1.92305283798289e-5,2.7040765656439e-4,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",TGFB3,31.2890690517569,-0.574113350534614,0.152015684718778,-3.77667180591725,1.5893793859768e-4,0.00154667307006557,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",C3AR1,385.152801020924,1.00262805990434,0.16338397634927,6.13663642119349,8.428698622610541e-10,3.89605503437248e-8,UP,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",IL7R,8011.15014070413,-0.528108469492097,0.0969527968966204,-5.44706791754767,5.12069142305703e-8,1.56645164260686e-6,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",HNMT,194.11158179161,0.38880194577286,0.105041419389234,3.70141557524222,2.143999944249e-4,0.00196825918226834,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",PPARGC1B,231.610515116803,0.761960209500212,0.092228568964516,8.26165057156387,1.43671767662996e-16,2.30706165621722e-14,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
"BNT (V3, D1)",OGT,4575.76703499646,-0.28404508109535,0.0765401073541176,-3.71106196364734,2.0639157044522e-4,0.00191222924037119,NEUTRAL,23,GSE199750,305,BNT,396,25,1,1,3,0,RNA,HO,V,H,None,No,Yes
